dimensao,qtdParticulas,iteracoes,fatorDiversidade,cognitivo_socialFatores,profit
30,25,25,0.9,1.5,54.06762920014827
30,25,25,0.9,1.5,49.690439246390866
30,25,25,0.9,1.5,49.25736831827365
30,25,25,0.9,1.5,42.93196757863301
30,25,25,0.9,1.5,39.36447858366034
30,25,25,0.9,1.5,50.548661829468045
30,50,25,0.9,1.5,45.98840728335614
30,50,25,0.9,1.5,44.80675376317217
30,50,25,0.9,1.5,45.437260058130434
30,50,25,0.9,1.5,50.730932549166745
30,50,25,0.9,1.5,45.48135659863857
30,50,25,0.9,1.5,43.64574606794522
30,50,25,0.9,1.5,50.29192795991017
30,50,25,0.9,1.5,38.66506521165475
30,50,25,0.9,1.5,40.762869329795485
30,50,25,0.9,1.5,46.79574235633799
30,100,25,0.9,1.5,40.49190154046181
30,100,25,0.9,1.5,45.97245886186281
30,100,25,0.9,1.5,42.37939288524022
30,100,25,0.9,1.5,45.5553995185184
30,100,25,0.9,1.5,39.914660460476355
30,100,25,0.9,1.5,39.52110257969479
30,100,25,0.9,1.5,42.77795124171069
30,100,25,0.9,1.5,43.77230188694602
30,100,25,0.9,1.5,43.22108844864127
30,100,25,0.9,1.5,47.49501258978002
40,25,25,0.9,1.5,55.14369239751518
40,25,25,0.9,1.5,75.45077603804091
40,25,25,0.9,1.5,69.94703679023937
40,25,25,0.9,1.5,71.04332582118722
40,25,25,0.9,1.5,71.15282363176739
40,25,25,0.9,1.5,62.39958705255238
40,25,25,0.9,1.5,79.68030558776088
40,25,25,0.9,1.5,61.409190111417985
40,25,25,0.9,1.5,76.3370411433796
40,25,25,0.9,1.5,77.91212065083624
40,50,25,0.9,1.5,61.91492533175584
40,50,25,0.9,1.5,66.28235045596419
40,50,25,0.9,1.5,69.07134565094663
40,50,25,0.9,1.5,65.4748311757193
40,50,25,0.9,1.5,69.73462654681005
40,50,25,0.9,1.5,69.1527826470489
40,50,25,0.9,1.5,71.04321535526665
40,50,25,0.9,1.5,69.13188770482702
40,50,25,0.9,1.5,65.65904094165792
40,50,25,0.9,1.5,66.08454085003704
40,100,25,0.9,1.5,65.14508231610702
40,100,25,0.9,1.5,70.39825729967822
40,100,25,0.9,1.5,66.74125909850558
40,100,25,0.9,1.5,67.83617550058021
40,100,25,0.9,1.5,59.11015944988813
40,100,25,0.9,1.5,68.0946270221807
40,100,25,0.9,1.5,65.15383978613342
40,100,25,0.9,1.5,70.82235244863904
40,100,25,0.9,1.5,62.96610508725776
40,100,25,0.9,1.5,67.23209613479841
50,25,25,0.9,1.5,76.1305361412432
50,25,25,0.9,1.5,87.41139318223433
50,25,25,0.9,1.5,99.4357584749932
50,25,25,0.9,1.5,89.19732307331007
50,25,25,0.9,1.5,90.5962411182689
50,25,25,0.9,1.5,97.709759512802
50,25,25,0.9,1.5,92.33221036711284
50,25,25,0.9,1.5,83.29922386318766
50,25,25,0.9,1.5,96.090712350514
50,25,25,0.9,1.5,89.08531396228302
50,50,25,0.9,1.5,87.05135254737931
50,50,25,0.9,1.5,83.86367479791069
50,50,25,0.9,1.5,95.12008078541767
50,50,25,0.9,1.5,79.75179079705042
50,50,25,0.9,1.5,84.65154082122402
50,50,25,0.9,1.5,82.55099449288784
50,50,25,0.9,1.5,89.20785798126178
50,50,25,0.9,1.5,85.41844481535288
50,50,25,0.9,1.5,92.96442426104294
50,50,25,0.9,1.5,84.48011716704599
50,100,25,0.9,1.5,75.70920825666377
50,100,25,0.9,1.5,75.55439783411414
50,100,25,0.9,1.5,89.690565596342
50,100,25,0.9,1.5,77.31890686989307
50,100,25,0.9,1.5,83.45141321785748
50,100,25,0.9,1.5,88.40438160090456
50,100,25,0.9,1.5,87.91565418867933
50,100,25,0.9,1.5,73.38993425178931
50,100,25,0.9,1.5,80.92085958323793
50,100,25,0.9,1.5,80.35964110266258
10,25,50,0.1,1.0,8.042534229530775
10,25,50,0.1,1.0,7.042730387483924
10,25,50,0.1,1.0,10.755507484541619
10,25,50,0.1,1.0,7.721184071842546
10,25,50,0.1,1.0,8.040170652360551
10,25,50,0.1,1.0,8.017810054630832
10,25,50,0.1,1.0,11.160843983215491
10,25,50,0.1,1.0,10.344330145386099
10,25,50,0.1,1.0,9.029447542850123
10,25,50,0.1,1.0,10.885110362234208
10,50,50,0.1,1.0,8.469435736471619
10,50,50,0.1,1.0,7.834688089943044
10,50,50,0.1,1.0,8.698919303492223
10,50,50,0.1,1.0,7.254978657988032
10,50,50,0.1,1.0,6.086664403771618
10,50,50,0.1,1.0,6.36137139958515
10,50,50,0.1,1.0,9.980688000291726
10,50,50,0.1,1.0,8.134459022062563
10,50,50,0.1,1.0,4.682270822928901
10,50,50,0.1,1.0,8.709068751565288
10,100,50,0.1,1.0,5.7376144857433005
10,100,50,0.1,1.0,5.218743965172803
10,100,50,0.1,1.0,5.638702214243579
10,100,50,0.1,1.0,7.7267215184683895
10,100,50,0.1,1.0,9.021784960494147
10,100,50,0.1,1.0,5.914249746812448
10,100,50,0.1,1.0,6.030018450709392
10,100,50,0.1,1.0,8.61519932706376
10,100,50,0.1,1.0,7.151622138840077
10,100,50,0.1,1.0,7.204328321534093
20,25,50,0.1,1.0,25.39134472470496
20,25,50,0.1,1.0,29.499779765381867
20,25,50,0.1,1.0,29.02032085229843
20,25,50,0.1,1.0,26.0293298333037
20,25,50,0.1,1.0,19.453715930751567
20,25,50,0.1,1.0,23.08328792856607
20,25,50,0.1,1.0,22.802074745686557
20,25,50,0.1,1.0,27.54866624608239
20,25,50,0.1,1.0,26.822738269353515
20,25,50,0.1,1.0,26.49465658506986
20,50,50,0.1,1.0,23.81597229187076
20,50,50,0.1,1.0,15.929924723015908
20,50,50,0.1,1.0,17.4975958315492
20,50,50,0.1,1.0,23.799556874362214
20,50,50,0.1,1.0,24.47912287820118
20,50,50,0.1,1.0,20.680121484095995
20,50,50,0.1,1.0,22.53460610206771
20,50,50,0.1,1.0,22.691471114216068
20,50,50,0.1,1.0,25.221460535677338
20,50,50,0.1,1.0,22.3767902119634
20,100,50,0.1,1.0,17.454555553341685
20,100,50,0.1,1.0,17.62224046794576
20,100,50,0.1,1.0,23.586599919548263
20,100,50,0.1,1.0,23.550804043500285
20,100,50,0.1,1.0,25.049380944473988
20,100,50,0.1,1.0,24.823129554738344
20,100,50,0.1,1.0,15.656889862487487
20,100,50,0.1,1.0,21.756592874532977
20,100,50,0.1,1.0,19.812479896683747
20,100,50,0.1,1.0,22.944835394298778
30,25,50,0.1,1.0,43.49432657534086
30,25,50,0.1,1.0,47.19051027126718
30,25,50,0.1,1.0,41.81547984638675
30,25,50,0.1,1.0,47.058420204340614
30,25,50,0.1,1.0,41.54071112800061
30,25,50,0.1,1.0,37.44066241901629
30,25,50,0.1,1.0,43.88938583879124
30,25,50,0.1,1.0,38.96471938759041
30,25,50,0.1,1.0,38.55296128718386
30,25,50,0.1,1.0,40.37890895719929
30,50,50,0.1,1.0,37.82624777559399
30,50,50,0.1,1.0,31.113490508824828
30,50,50,0.1,1.0,46.019448634568356
30,50,50,0.1,1.0,37.22024413089056
30,50,50,0.1,1.0,45.93280088212531
30,50,50,0.1,1.0,45.43828558163537
30,50,50,0.1,1.0,30.53032060299826
30,50,50,0.1,1.0,41.65491580514426
30,50,50,0.1,1.0,33.03365881030859
30,50,50,0.1,1.0,41.78319995888414
30,100,50,0.1,1.0,41.41600793804646
30,100,50,0.1,1.0,36.57578814819287
30,100,50,0.1,1.0,39.70171520548527
30,100,50,0.1,1.0,38.13319961850901
30,100,50,0.1,1.0,38.06915295031197
30,100,50,0.1,1.0,38.58678636320577
30,100,50,0.1,1.0,29.958025327383563
30,100,50,0.1,1.0,44.12374621951549
30,100,50,0.1,1.0,36.01260189386399
30,100,50,0.1,1.0,29.83882223801163
40,25,50,0.1,1.0,63.4115790678656
40,25,50,0.1,1.0,63.79244251254823
40,25,50,0.1,1.0,59.06114104791512
40,25,50,0.1,1.0,64.88832119195746
40,25,50,0.1,1.0,63.621794257668014
40,25,50,0.1,1.0,58.25993995868212
40,25,50,0.1,1.0,54.09827720826658
40,25,50,0.1,1.0,60.37829422216869
40,25,50,0.1,1.0,63.76480912827414
40,25,50,0.1,1.0,58.493162606538455
40,50,50,0.1,1.0,54.615121881601404
40,50,50,0.1,1.0,58.604003453232565
40,50,50,0.1,1.0,58.7165281675717
40,50,50,0.1,1.0,51.926869045289585
40,50,50,0.1,1.0,55.12618244322338
40,50,50,0.1,1.0,59.09966113246546
40,50,50,0.1,1.0,48.66032259189575
40,50,50,0.1,1.0,62.190717827251795
40,50,50,0.1,1.0,52.2627478954521
40,50,50,0.1,1.0,56.667893797249306
40,100,50,0.1,1.0,55.018866673078854
40,100,50,0.1,1.0,57.86474619593689
40,100,50,0.1,1.0,57.37987368760934
40,100,50,0.1,1.0,48.01698908350438
40,100,50,0.1,1.0,56.95626325591066
40,100,50,0.1,1.0,47.62285991264087
40,100,50,0.1,1.0,55.89740656788282
40,100,50,0.1,1.0,54.46047051518852
40,100,50,0.1,1.0,52.43415757197341
40,100,50,0.1,1.0,42.00978870859485
50,25,50,0.1,1.0,80.0620426350084
50,25,50,0.1,1.0,83.415986175921
50,25,50,0.1,1.0,77.32864495581151
50,25,50,0.1,1.0,78.84491909026256
50,25,50,0.1,1.0,85.29539891217314
50,25,50,0.1,1.0,68.73445402873274
50,25,50,0.1,1.0,64.5363703085087
50,25,50,0.1,1.0,80.91535478424281
50,25,50,0.1,1.0,82.9815667710401
50,25,50,0.1,1.0,86.13896749517762
50,50,50,0.1,1.0,72.61421267049062
50,50,50,0.1,1.0,75.91898834607767
50,50,50,0.1,1.0,67.04022846253031
50,50,50,0.1,1.0,81.2754386892681
50,50,50,0.1,1.0,66.86899691470586
50,50,50,0.1,1.0,70.96971454538208
50,50,50,0.1,1.0,81.35504316702027
50,50,50,0.1,1.0,72.78495124045273
50,50,50,0.1,1.0,74.31147042026281
50,50,50,0.1,1.0,85.8072675626818
50,100,50,0.1,1.0,68.17051361677115
50,100,50,0.1,1.0,64.74655453525604
50,100,50,0.1,1.0,81.67227617196245
50,100,50,0.1,1.0,76.06999585285318
50,100,50,0.1,1.0,69.62807977975736
50,100,50,0.1,1.0,81.25602631529958
50,100,50,0.1,1.0,62.93569881285778
50,100,50,0.1,1.0,76.48593967948449
50,100,50,0.1,1.0,67.32409555032342
50,100,50,0.1,1.0,70.68167849530195
10,25,50,0.1,1.25,9.103355136383595
10,25,50,0.1,1.25,5.920230585641136
10,25,50,0.1,1.25,5.802509521154347
10,25,50,0.1,1.25,11.714401374998069
10,25,50,0.1,1.25,10.425099681253512
10,25,50,0.1,1.25,8.320190834862014
10,25,50,0.1,1.25,6.494620092422798
10,25,50,0.1,1.25,7.559477282931349
10,25,50,0.1,1.25,8.364949407518088
10,25,50,0.1,1.25,8.654951552435543
10,50,50,0.1,1.25,7.24219344226078
10,50,50,0.1,1.25,6.120347199680651
10,50,50,0.1,1.25,5.756945122075496
10,50,50,0.1,1.25,5.902659056416205
10,50,50,0.1,1.25,9.118362661825481
10,50,50,0.1,1.25,5.955402807216619
10,50,50,0.1,1.25,7.628089683809111
10,50,50,0.1,1.25,6.29129935827227
10,50,50,0.1,1.25,6.573328678151685
10,50,50,0.1,1.25,7.0730541745171776
10,100,50,0.1,1.25,5.560233735740333
10,100,50,0.1,1.25,5.263235416574492
10,100,50,0.1,1.25,7.810803779654137
10,100,50,0.1,1.25,6.189977005542536
10,100,50,0.1,1.25,6.59274912975289
10,100,50,0.1,1.25,4.365149058029292
10,100,50,0.1,1.25,5.124154836323704
10,100,50,0.1,1.25,5.8159004158584064
10,100,50,0.1,1.25,6.2975392892277835
10,100,50,0.1,1.25,6.373312133399098
20,25,50,0.1,1.25,18.308595266812475
20,25,50,0.1,1.25,22.074342905229905
20,25,50,0.1,1.25,19.750742124058835
20,25,50,0.1,1.25,21.45151410241362
20,25,50,0.1,1.25,24.016740842610947
20,25,50,0.1,1.25,21.127164490204546
20,25,50,0.1,1.25,21.711914848298264
20,25,50,0.1,1.25,21.766303644200843
20,25,50,0.1,1.25,19.16255160760775
20,25,50,0.1,1.25,23.270380943145604
20,50,50,0.1,1.25,21.8299184008003
20,50,50,0.1,1.25,21.27755469429943
20,50,50,0.1,1.25,23.16351617074431
20,50,50,0.1,1.25,27.296696586463867
20,50,50,0.1,1.25,22.46569943373503
20,50,50,0.1,1.25,27.805892260638206
20,50,50,0.1,1.25,26.411924951760593
20,50,50,0.1,1.25,24.667418433255577
20,50,50,0.1,1.25,22.306848182756234
20,50,50,0.1,1.25,21.4346465293949
20,100,50,0.1,1.25,16.28551668422492
20,100,50,0.1,1.25,23.353950661797654
20,100,50,0.1,1.25,20.412125249616615
20,100,50,0.1,1.25,21.87936062343572
20,100,50,0.1,1.25,18.519470697491393
20,100,50,0.1,1.25,22.27476250402297
20,100,50,0.1,1.25,25.281788560135283
20,100,50,0.1,1.25,17.771770015725483
20,100,50,0.1,1.25,16.814776750836383
20,100,50,0.1,1.25,23.70580971298741
30,25,50,0.1,1.25,43.33813511277668
30,25,50,0.1,1.25,42.50672527717888
30,25,50,0.1,1.25,38.511452691933286
30,25,50,0.1,1.25,30.194196517792278
30,25,50,0.1,1.25,34.81468089570281
30,25,50,0.1,1.25,48.007082906484975
30,25,50,0.1,1.25,46.38506352279055
30,25,50,0.1,1.25,46.32039662678935
30,25,50,0.1,1.25,43.07016683973798
30,25,50,0.1,1.25,39.34222603468747
30,50,50,0.1,1.25,39.11529468934078
30,50,50,0.1,1.25,30.047052323876137
30,50,50,0.1,1.25,38.87095976378163
30,50,50,0.1,1.25,41.8188929209277
30,50,50,0.1,1.25,39.56695319412432
30,50,50,0.1,1.25,41.23305238160906
30,50,50,0.1,1.25,39.623170766012976
30,50,50,0.1,1.25,35.79434922660633
30,50,50,0.1,1.25,39.88611822847897
30,50,50,0.1,1.25,42.857029520258614
30,100,50,0.1,1.25,38.369134881881536
30,100,50,0.1,1.25,36.980196036880706
30,100,50,0.1,1.25,41.16224194739128
30,100,50,0.1,1.25,35.76395543104746
30,100,50,0.1,1.25,33.86773257633931
30,100,50,0.1,1.25,36.33270175166829
30,100,50,0.1,1.25,40.204832169688174
30,100,50,0.1,1.25,29.963930529032023
30,100,50,0.1,1.25,40.84137210656928
30,100,50,0.1,1.25,40.52350958908014
40,25,50,0.1,1.25,62.81318155528816
40,25,50,0.1,1.25,61.75213082844109
40,25,50,0.1,1.25,62.46952829767401
40,25,50,0.1,1.25,51.17990336197307
40,25,50,0.1,1.25,53.634151657584695
40,25,50,0.1,1.25,42.95895467312366
40,25,50,0.1,1.25,57.375124357648744
40,25,50,0.1,1.25,54.625970208337755
40,25,50,0.1,1.25,66.79772886664881
40,25,50,0.1,1.25,54.5322522812733
40,50,50,0.1,1.25,54.50515296001922
40,50,50,0.1,1.25,55.48716350768021
40,50,50,0.1,1.25,55.544836177332776
40,50,50,0.1,1.25,54.95394134312419
40,50,50,0.1,1.25,52.98453457541093
40,50,50,0.1,1.25,54.56177203960499
40,50,50,0.1,1.25,59.463638551919914
40,50,50,0.1,1.25,63.253510303815816
40,50,50,0.1,1.25,53.02956010806707
40,50,50,0.1,1.25,50.43802335519263
40,100,50,0.1,1.25,48.995038061038905
40,100,50,0.1,1.25,51.13755836504047
40,100,50,0.1,1.25,59.61533552620815
40,100,50,0.1,1.25,56.23055447510316
40,100,50,0.1,1.25,53.38721601133878
40,100,50,0.1,1.25,47.54816482426412
40,100,50,0.1,1.25,50.32931496060717
40,100,50,0.1,1.25,51.5308202652224
40,100,50,0.1,1.25,51.27771344249018
40,100,50,0.1,1.25,50.26558532200369
50,25,50,0.1,1.25,76.32202908086667
50,25,50,0.1,1.25,79.43180340701865
50,25,50,0.1,1.25,91.38132188213035
50,25,50,0.1,1.25,83.90501726474655
50,25,50,0.1,1.25,74.56725342496681
50,25,50,0.1,1.25,81.9098268444904
50,25,50,0.1,1.25,65.28073048828631
50,25,50,0.1,1.25,84.50355119682833
50,25,50,0.1,1.25,77.95905476064229
50,25,50,0.1,1.25,88.08634177598096
50,50,50,0.1,1.25,74.67905250901606
50,50,50,0.1,1.25,83.61860442826064
50,50,50,0.1,1.25,76.69851696401787
50,50,50,0.1,1.25,79.73990397962629
50,50,50,0.1,1.25,73.00923606906946
50,50,50,0.1,1.25,79.96131734226978
50,50,50,0.1,1.25,64.29388807054809
50,50,50,0.1,1.25,71.32577136827038
50,50,50,0.1,1.25,79.87415674328277
50,50,50,0.1,1.25,75.77562889714478
50,100,50,0.1,1.25,67.0008396861881
50,100,50,0.1,1.25,71.92725294731679
50,100,50,0.1,1.25,76.79011016223811
50,100,50,0.1,1.25,86.07880232381802
50,100,50,0.1,1.25,74.62961269554663
50,100,50,0.1,1.25,63.210240383211314
50,100,50,0.1,1.25,81.62422106569922
50,100,50,0.1,1.25,70.21892065289592
50,100,50,0.1,1.25,64.31537200077538
50,100,50,0.1,1.25,70.8940882344486
10,25,50,0.1,1.5,6.274309848043559
10,25,50,0.1,1.5,5.543691825796161
10,25,50,0.1,1.5,5.869748013025791
10,25,50,0.1,1.5,5.366705687256383
10,25,50,0.1,1.5,12.373821368662828
10,25,50,0.1,1.5,11.980712122598
10,25,50,0.1,1.5,5.706013804818438
10,25,50,0.1,1.5,7.109009825526745
10,25,50,0.1,1.5,7.972380685182261
10,25,50,0.1,1.5,7.126584568354021
10,50,50,0.1,1.5,7.073375443655159
10,50,50,0.1,1.5,7.074464936954951
10,50,50,0.1,1.5,6.901815785854378
10,50,50,0.1,1.5,5.189363919965717
10,50,50,0.1,1.5,5.417499799410063
10,50,50,0.1,1.5,6.695774439646911
10,50,50,0.1,1.5,9.022097839781281
10,50,50,0.1,1.5,5.931570745091501
10,50,50,0.1,1.5,6.370906739150676
10,50,50,0.1,1.5,7.0415923146383115
10,100,50,0.1,1.5,6.69644852403676
10,100,50,0.1,1.5,5.001011467500747
10,100,50,0.1,1.5,3.8247530257354625
10,100,50,0.1,1.5,6.77280503250995
10,100,50,0.1,1.5,5.221881866130827
10,100,50,0.1,1.5,6.738344839486485
10,100,50,0.1,1.5,4.576516715322212
10,100,50,0.1,1.5,3.994110091724166
10,100,50,0.1,1.5,5.522357560304105
10,100,50,0.1,1.5,6.035611258770438
20,25,50,0.1,1.5,19.217054012981365
20,25,50,0.1,1.5,22.594954780577275
20,25,50,0.1,1.5,16.85131770478518
20,25,50,0.1,1.5,25.339605153431823
20,25,50,0.1,1.5,25.799170545255173
20,25,50,0.1,1.5,22.037593859320914
20,25,50,0.1,1.5,26.451759636168795
20,25,50,0.1,1.5,18.74996584129105
20,25,50,0.1,1.5,16.617488881831953
20,25,50,0.1,1.5,22.062638969913365
20,50,50,0.1,1.5,21.485609973138672
20,50,50,0.1,1.5,20.49874702110562
20,50,50,0.1,1.5,22.113164980323827
20,50,50,0.1,1.5,23.381626736808805
20,50,50,0.1,1.5,21.30447379339757
20,50,50,0.1,1.5,20.29850770489198
20,50,50,0.1,1.5,22.675083910533182
20,50,50,0.1,1.5,21.153640808836673
20,50,50,0.1,1.5,17.938521224402134
20,50,50,0.1,1.5,23.055579710676845
20,100,50,0.1,1.5,18.081074186129754
20,100,50,0.1,1.5,16.014874424170145
20,100,50,0.1,1.5,17.615102071476578
20,100,50,0.1,1.5,19.77571391393082
20,100,50,0.1,1.5,21.83732789263469
20,100,50,0.1,1.5,18.479241292607036
20,100,50,0.1,1.5,16.511208657293473
20,100,50,0.1,1.5,24.579579011214836
20,100,50,0.1,1.5,20.348343852022374
20,100,50,0.1,1.5,16.975108123013104
30,25,50,0.1,1.5,42.72057588392799
30,25,50,0.1,1.5,41.572647557955186
30,25,50,0.1,1.5,44.418212392185204
30,25,50,0.1,1.5,38.727776336954214
30,25,50,0.1,1.5,43.528934816704975
30,25,50,0.1,1.5,40.764937801932724
30,25,50,0.1,1.5,46.19379340450773
30,25,50,0.1,1.5,36.41844784906724
30,25,50,0.1,1.5,38.550601024749945
30,25,50,0.1,1.5,49.45629740924992
30,50,50,0.1,1.5,39.84747847055684
30,50,50,0.1,1.5,38.57060877174848
30,50,50,0.1,1.5,39.510646966421405
30,50,50,0.1,1.5,40.97487533817039
30,50,50,0.1,1.5,39.18739805897934
30,50,50,0.1,1.5,41.29629587026837
30,50,50,0.1,1.5,34.21842610393901
30,50,50,0.1,1.5,34.1479987567066
30,50,50,0.1,1.5,37.99609931777044
30,50,50,0.1,1.5,39.91253504022055
30,100,50,0.1,1.5,40.549583801774794
30,100,50,0.1,1.5,32.296098875363775
30,100,50,0.1,1.5,37.56888507313479
30,100,50,0.1,1.5,31.939947170279705
30,100,50,0.1,1.5,37.79914668048266
30,100,50,0.1,1.5,30.138975744950905
30,100,50,0.1,1.5,38.66459147691193
30,100,50,0.1,1.5,34.10016652312465
30,100,50,0.1,1.5,34.2013720797672
30,100,50,0.1,1.5,33.933610657289115
40,25,50,0.1,1.5,55.81043454087838
40,25,50,0.1,1.5,55.618292297828106
40,25,50,0.1,1.5,53.70511330165108
40,25,50,0.1,1.5,68.0888781747898
40,25,50,0.1,1.5,66.0512851418394
40,25,50,0.1,1.5,67.20506701050314
40,25,50,0.1,1.5,60.87066988624113
40,25,50,0.1,1.5,51.90675352244049
40,25,50,0.1,1.5,57.759174449824556
40,25,50,0.1,1.5,58.34873289774548
40,50,50,0.1,1.5,52.96779768166019
40,50,50,0.1,1.5,45.647849157653944
40,50,50,0.1,1.5,59.30609003311886
40,50,50,0.1,1.5,58.404429533387216
40,50,50,0.1,1.5,59.02704096417858
40,50,50,0.1,1.5,43.882456902481714
40,50,50,0.1,1.5,55.40118952929455
40,50,50,0.1,1.5,51.4993904706676
40,50,50,0.1,1.5,59.198004273668644
40,50,50,0.1,1.5,57.642447913761856
40,100,50,0.1,1.5,56.72752879708269
40,100,50,0.1,1.5,53.82291895814945
40,100,50,0.1,1.5,57.349784116594165
40,100,50,0.1,1.5,55.55625107306893
40,100,50,0.1,1.5,53.60238499828362
40,100,50,0.1,1.5,50.819169093178175
40,100,50,0.1,1.5,53.83143175164057
40,100,50,0.1,1.5,53.61515622316665
40,100,50,0.1,1.5,48.7856561853146
40,100,50,0.1,1.5,52.3299854707843
50,25,50,0.1,1.5,73.39630811872306
50,25,50,0.1,1.5,76.69297188185135
50,25,50,0.1,1.5,88.43159732470025
50,25,50,0.1,1.5,85.69716621177872
50,25,50,0.1,1.5,78.12175789322441
50,25,50,0.1,1.5,82.47350049261578
50,25,50,0.1,1.5,76.62489267135288
50,25,50,0.1,1.5,73.0368518486739
50,25,50,0.1,1.5,78.57079895775418
50,25,50,0.1,1.5,82.87972982123249
50,50,50,0.1,1.5,72.89169201596049
50,50,50,0.1,1.5,72.75272456585546
50,50,50,0.1,1.5,77.17529580511341
50,50,50,0.1,1.5,75.22044648383125
50,50,50,0.1,1.5,71.36150187804469
50,50,50,0.1,1.5,68.20535857519776
50,50,50,0.1,1.5,70.7955474737992
50,50,50,0.1,1.5,66.45209569833646
50,50,50,0.1,1.5,72.49460690564034
50,50,50,0.1,1.5,80.68268618786826
50,100,50,0.1,1.5,80.72758057584109
50,100,50,0.1,1.5,72.16609677847856
50,100,50,0.1,1.5,81.61863453379482
50,100,50,0.1,1.5,65.4528003467385
50,100,50,0.1,1.5,75.52085221647471
50,100,50,0.1,1.5,81.73331956278474
50,100,50,0.1,1.5,69.26460834022967
50,100,50,0.1,1.5,69.36478600617578
50,100,50,0.1,1.5,78.1251004365711
50,100,50,0.1,1.5,75.72806999556963
10,25,50,0.5,1.0,7.983313202368707
10,25,50,0.5,1.0,8.355109598365557
10,25,50,0.5,1.0,8.91996871851892
10,25,50,0.5,1.0,12.83341055449306
10,25,50,0.5,1.0,10.521129090418087
10,25,50,0.5,1.0,10.821590796138004
10,25,50,0.5,1.0,11.338900535231112
10,25,50,0.5,1.0,11.442340729625696
10,25,50,0.5,1.0,10.896593384680337
10,25,50,0.5,1.0,7.885887422473325
10,50,50,0.5,1.0,9.006397071666338
10,50,50,0.5,1.0,10.256771345767309
10,50,50,0.5,1.0,7.336176836375177
10,50,50,0.5,1.0,8.249028775382428
10,50,50,0.5,1.0,11.252026363424166
10,50,50,0.5,1.0,8.865726384355002
10,50,50,0.5,1.0,6.933453574542021
10,50,50,0.5,1.0,8.938248141869067
10,50,50,0.5,1.0,9.09697531967404
10,50,50,0.5,1.0,9.209405923909994
10,100,50,0.5,1.0,7.3389338265780575
10,100,50,0.5,1.0,8.502622272136373
10,100,50,0.5,1.0,6.94040319231039
10,100,50,0.5,1.0,6.8812767820075385
10,100,50,0.5,1.0,6.125635813981711
10,100,50,0.5,1.0,7.314437353500875
10,100,50,0.5,1.0,7.2856457315812975
10,100,50,0.5,1.0,7.1517779520504385
10,100,50,0.5,1.0,6.8003906588806995
10,100,50,0.5,1.0,6.122882019418306
20,25,50,0.5,1.0,22.59967176965869
20,25,50,0.5,1.0,30.157093615124094
20,25,50,0.5,1.0,25.154834313749845
20,25,50,0.5,1.0,24.47784517869455
20,25,50,0.5,1.0,26.980752200029514
20,25,50,0.5,1.0,29.41354733531774
20,25,50,0.5,1.0,23.714914982896925
20,25,50,0.5,1.0,29.938654361583303
20,25,50,0.5,1.0,29.184848117607732
20,25,50,0.5,1.0,20.31881998460294
20,50,50,0.5,1.0,26.58913850478795
20,50,50,0.5,1.0,25.731568140018265
20,50,50,0.5,1.0,27.71099157459085
20,50,50,0.5,1.0,24.565701739551077
20,50,50,0.5,1.0,26.3645977920612
20,50,50,0.5,1.0,15.385766764700515
20,50,50,0.5,1.0,18.576178100782627
20,50,50,0.5,1.0,25.021196719861017
20,50,50,0.5,1.0,29.753243175644236
20,50,50,0.5,1.0,25.218416410000902
20,100,50,0.5,1.0,21.12035923750121
20,100,50,0.5,1.0,26.585190291813436
20,100,50,0.5,1.0,20.820241357679556
20,100,50,0.5,1.0,25.629261603792422
20,100,50,0.5,1.0,23.82312777883436
20,100,50,0.5,1.0,26.43903271053235
20,100,50,0.5,1.0,21.966601123807095
20,100,50,0.5,1.0,25.363925493958636
20,100,50,0.5,1.0,27.460286873797976
20,100,50,0.5,1.0,22.424305611877937
30,25,50,0.5,1.0,45.712211402307844
30,25,50,0.5,1.0,46.055482002611036
30,25,50,0.5,1.0,47.378827616020345
30,25,50,0.5,1.0,42.714411047955586
30,25,50,0.5,1.0,38.61506833165026
30,25,50,0.5,1.0,51.439091131834935
30,25,50,0.5,1.0,45.79469261823516
30,25,50,0.5,1.0,47.60990056099361
30,25,50,0.5,1.0,42.20270387250121
30,25,50,0.5,1.0,42.95408452330667
30,50,50,0.5,1.0,39.50403662314357
30,50,50,0.5,1.0,42.321060952692825
30,50,50,0.5,1.0,50.02673968396324
30,50,50,0.5,1.0,43.75312391826266
30,50,50,0.5,1.0,44.61488164486184
30,50,50,0.5,1.0,39.17194085983619
30,50,50,0.5,1.0,36.260831190585016
30,50,50,0.5,1.0,46.68184671201856
30,50,50,0.5,1.0,46.735861223888286
30,50,50,0.5,1.0,45.704523058891404
30,100,50,0.5,1.0,36.114825001395175
30,100,50,0.5,1.0,39.823019750946486
30,100,50,0.5,1.0,42.63192520053323
30,100,50,0.5,1.0,45.52443201405422
30,100,50,0.5,1.0,45.363342935462335
30,100,50,0.5,1.0,46.90753384617897
30,100,50,0.5,1.0,44.27250632612328
30,100,50,0.5,1.0,35.64419665166351
30,100,50,0.5,1.0,42.36292145298321
30,100,50,0.5,1.0,38.399729899343036
40,25,50,0.5,1.0,64.45138299444048
40,25,50,0.5,1.0,60.154276833973476
40,25,50,0.5,1.0,65.77516140428231
40,25,50,0.5,1.0,66.85432799279079
40,25,50,0.5,1.0,58.21375531502541
40,25,50,0.5,1.0,68.23987183195241
40,25,50,0.5,1.0,71.2390480632044
40,25,50,0.5,1.0,63.15756539221936
